市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IF2005,2020-03-27 09:29:00.100,3709.6000,1280,0,2225760.000,2.000,-,-,-,-,3702.8000,3701.6000,3700.0000,3691.2000,3690.8000,3709.6000,3716.6000,3718.4000,3720.0000,3720.6000,1,1,8,1,1,1,1,1,1,2
SF,IF2005,2020-03-27 09:30:00.100,3700.0000,1286,6,13327080.000,10,8,2,空开,S,3691.2000,3690.8000,3687.6000,3687.4000,3681.2000,3693.6000,3694.6000,3696.0000,3699.6000,3702.2000,1,1,1,1,2,2,1,1,4,21
SF,IF2005,2020-03-27 09:30:00.600,3697.2000,1284,-2,16653120.000,3,0,3,多平,S,3691.4000,3691.2000,3687.6000,3687.4000,3681.2000,3697.2000,3699.4000,3699.6000,3699.8000,3700.0000,2,1,1,1,2,1,2,4,1,1
SF,IF2005,2020-03-27 09:30:01.100,3697.2000,1284,0,16653120.000,0,-,-,-,-,3693.0000,3692.8000,3691.6000,3691.4000,3691.2000,3696.6000,3697.0000,3697.2000,3699.6000,3700.0000,1,1,1,3,2,1,4,2,4,1
SF,IF2005,2020-03-27 09:30:01.600,3697.2000,1284,0,16653120.000,0,-,-,-,-,3693.6000,3693.2000,3693.0000,3692.8000,3691.8000,3696.4000,3697.0000,3697.4000,3699.6000,3700.0000,1,4,1,1,1,1,4,1,4,1
SF,IF2005,2020-03-27 09:30:02.100,3693.6000,1284,0,17761200.000,1,0,1,多换,S,3693.8000,3693.2000,3693.0000,3692.8000,3691.8000,3696.4000,3697.0000,3697.4000,3699.6000,3700.0000,1,3,1,1,1,1,2,1,4,1
SF,IF2005,2020-03-27 09:30:02.600,3693.6000,1284,0,17761200.000,0,-,-,-,-,3694.0000,3693.8000,3693.2000,3693.0000,3692.8000,3697.0000,3699.6000,3700.0000,3702.8000,3704.4000,1,4,2,1,1,1,4,1,2,1
SF,IF2005,2020-03-27 09:30:03.100,3693.6000,1284,0,17761200.000,0,-,-,-,-,3694.2000,3694.0000,3693.2000,3693.0000,3692.8000,3696.8000,3697.0000,3699.6000,3700.0000,3702.8000,2,1,2,1,1,1,1,4,1,1
SF,IF2005,2020-03-27 09:30:03.600,3693.6000,1284,0,18869280.000,1,0,1,多换,S,3694.4000,3694.2000,3694.0000,3693.2000,3692.8000,3696.8000,3697.0000,3699.6000,3700.0000,3702.8000,1,3,1,2,1,1,1,4,1,1
SF,IF2005,2020-03-27 09:30:04.100,3693.6000,1284,0,18869280.000,0,-,-,-,-,3694.6000,3694.4000,3694.0000,3693.2000,3692.8000,3699.6000,3702.8000,3704.4000,3706.6000,3708.0000,3,1,1,2,1,4,1,1,2,2
SF,IF2005,2020-03-27 09:30:04.600,3693.6000,1284,0,18869280.000,0,-,-,-,-,3694.8000,3694.6000,3694.0000,3693.2000,3692.8000,3699.4000,3699.6000,3702.8000,3704.4000,3706.6000,2,3,1,1,1,3,4,1,1,2
SF,IF2005,2020-03-27 09:30:05.100,3693.6000,1284,0,18869280.000,0,-,-,-,-,3696.0000,3695.0000,3694.8000,3694.0000,3693.2000,3699.2000,3699.4000,3699.6000,3702.8000,3704.4000,3,4,1,1,1,1,3,5,1,1
SF,IF2005,2020-03-27 09:30:05.600,3693.6000,1284,0,18869280.000,0,-,-,-,-,3696.2000,3695.0000,3694.8000,3694.0000,3693.2000,3699.0000,3699.2000,3699.4000,3699.6000,3702.8000,2,2,1,1,1,1,1,2,5,1
SF,IF2005,2020-03-27 09:30:06.100,3693.6000,1284,0,18869280.000,0,-,-,-,-,3696.4000,3696.2000,3695.0000,3694.8000,3694.0000,3698.8000,3699.0000,3699.4000,3699.6000,3702.8000,1,2,2,1,1,1,3,2,5,1
SF,IF2005,2020-03-27 09:30:06.600,3698.6000,1283,-1,19978860.000,1,0,1,双平,S,3696.6000,3696.4000,3695.0000,3694.8000,3694.0000,3698.8000,3699.4000,3699.6000,3702.8000,3704.4000,2,1,1,1,1,1,2,5,1,1
SF,IF2005,2020-03-27 09:30:07.100,3696.6000,1283,0,23306400.000,3,1,2,多换,S,3696.4000,3694.8000,3694.0000,3693.2000,3691.8000,3698.4000,3698.6000,3698.8000,3699.0000,3699.4000,1,1,1,1,1,1,3,1,1,2
SF,IF2005,2020-03-27 09:30:07.600,3696.6000,1283,0,23306400.000,0,-,-,-,-,3696.4000,3694.0000,3693.2000,3691.8000,3691.2000,3698.2000,3698.6000,3698.8000,3699.4000,3699.6000,1,1,1,1,1,1,3,1,2,4
SF,IF2005,2020-03-27 09:30:08.100,3696.4000,1283,0,24415320.000,1,0,1,多换,S,3691.8000,3691.2000,3685.0000,3680.2000,3679.4000,3697.4000,3698.0000,3698.2000,3698.4000,3698.6000,1,1,5,1,3,1,1,3,1,3
SF,IF2005,2020-03-27 09:30:08.600,3696.4000,1283,0,24415320.000,0,-,-,-,-,3693.2000,3692.8000,3692.0000,3691.8000,3691.2000,3696.6000,3697.2000,3698.2000,3698.6000,3699.4000,1,1,2,2,1,1,2,3,3,2
SF,IF2005,2020-03-27 09:30:09.100,3696.4000,1283,0,24415320.000,0,-,-,-,-,3693.4000,3693.2000,3692.8000,3692.0000,3691.8000,3696.4000,3696.6000,3697.2000,3697.4000,3698.2000,3,1,1,1,2,2,1,3,2,3
SF,IF2005,2020-03-27 09:30:09.600,3693.6000,1282,-1,25523400.000,1,0,1,双平,S,3693.4000,3693.2000,3692.8000,3692.0000,3691.8000,3696.6000,3697.2000,3698.2000,3698.6000,3699.4000,3,1,1,1,2,1,1,3,4,2
SF,IF2005,2020-03-27 09:30:10.100,3696.4000,1282,0,26632320.000,1,0,1,多换,S,3693.6000,3693.4000,3693.2000,3692.8000,3692.0000,3696.4000,3696.6000,3697.2000,3698.2000,3698.6000,2,3,1,1,1,1,1,1,3,4
SF,IF2005,2020-03-27 09:30:10.600,3696.4000,1282,0,26632320.000,0,-,-,-,-,3696.0000,3694.2000,3693.8000,3693.6000,3693.4000,3696.6000,3697.2000,3698.2000,3698.6000,3699.4000,3,1,2,5,1,1,1,1,4,2
SF,IF2005,2020-03-27 09:30:11.100,3696.4000,1281,-1,29958840.000,3,1,2,多平,S,3693.8000,3693.6000,3691.8000,3691.2000,3687.6000,3696.6000,3698.2000,3698.6000,3699.4000,3702.2000,1,2,1,1,1,1,1,3,2,2
SF,IF2005,2020-03-27 09:30:11.600,3696.4000,1281,0,29958840.000,0,-,-,-,-,3694.0000,3693.8000,3691.8000,3691.2000,3687.6000,3696.4000,3696.6000,3698.2000,3698.6000,3699.4000,1,1,1,1,1,4,1,1,3,2
SF,IF2005,2020-03-27 09:30:12.100,3696.4000,1281,0,29958840.000,0,-,-,-,-,3694.0000,3693.8000,3691.8000,3691.2000,3685.0000,3696.2000,3696.4000,3696.6000,3698.6000,3699.4000,1,1,1,1,5,1,4,1,3,2
SF,IF2005,2020-03-27 09:30:12.600,3696.4000,1278,-3,34393080.000,4,0,4,多平,S,3694.2000,3691.8000,3691.2000,3685.0000,3680.2000,3696.6000,3698.6000,3699.4000,3702.2000,3702.8000,2,1,1,5,1,1,3,2,2,1
SF,IF2005,2020-03-27 09:30:13.100,3696.4000,1278,0,34393080.000,0,-,-,-,-,3694.4000,3691.8000,3691.2000,3685.0000,3680.2000,3696.4000,3696.6000,3698.6000,3699.4000,3702.2000,1,1,1,5,1,2,1,3,2,2
SF,IF2005,2020-03-27 09:30:13.600,3696.4000,1278,0,34393080.000,0,-,-,-,-,3694.4000,3691.8000,3691.2000,3685.0000,3680.2000,3696.2000,3696.4000,3696.6000,3698.6000,3699.4000,1,1,1,5,1,1,2,1,3,2
SF,IF2005,2020-03-27 09:30:14.100,3696.4000,1278,0,35502000.000,1,0,1,多换,S,3694.4000,3691.8000,3691.2000,3685.0000,3680.2000,3696.2000,3696.4000,3696.6000,3698.6000,3699.4000,1,1,1,5,1,2,1,1,3,2
SF,IF2005,2020-03-27 09:30:14.600,3696.4000,1278,0,35502000.000,0,-,-,-,-,3694.6000,3694.4000,3691.8000,3691.2000,3685.0000,3696.2000,3696.6000,3698.6000,3699.4000,3700.0000,1,1,1,1,5,2,1,3,2,1
SF,IF2005,2020-03-27 09:30:15.100,3696.4000,1278,0,35502000.000,0,-,-,-,-,3694.6000,3694.4000,3691.8000,3691.2000,3685.0000,3696.2000,3696.6000,3698.6000,3699.4000,3700.0000,1,1,1,1,5,1,1,3,2,1
SF,IF2005,2020-03-27 09:30:15.600,3694.6000,1277,-1,36610380.000,1,0,1,双平,S,3694.4000,3691.8000,3691.2000,3685.0000,3680.2000,3696.0000,3696.2000,3696.6000,3698.6000,3699.4000,1,1,1,5,1,2,1,1,3,2
SF,IF2005,2020-03-27 09:30:16.100,3694.6000,1277,0,36610380.000,0,-,-,-,-,3694.8000,3694.4000,3691.8000,3691.2000,3685.0000,3696.2000,3696.6000,3698.6000,3699.4000,3700.0000,1,1,1,1,5,1,1,3,2,1
SF,IF2005,2020-03-27 09:30:16.600,3694.8000,1276,-1,37718820.000,1,0,1,双平,S,3691.8000,3691.2000,3685.0000,3680.2000,3679.4000,3696.2000,3696.6000,3698.6000,3699.4000,3700.0000,1,1,5,1,3,1,1,3,2,1
SF,IF2005,2020-03-27 09:30:17.100,3694.8000,1276,0,37718820.000,0,-,-,-,-,3693.2000,3692.0000,3691.8000,3691.2000,3685.0000,3696.0000,3696.2000,3696.6000,3698.6000,3699.4000,1,3,1,1,5,2,1,1,3,2
SF,IF2005,2020-03-27 09:30:17.600,3694.8000,1276,0,37718820.000,0,-,-,-,-,3693.4000,3693.2000,3692.0000,3691.8000,3691.2000,3695.8000,3696.6000,3698.6000,3699.4000,3700.0000,1,1,4,2,1,1,1,3,2,1
SF,IF2005,2020-03-27 09:30:18.100,3694.8000,1276,0,37718820.000,0,-,-,-,-,3693.4000,3693.2000,3692.0000,3691.8000,3691.2000,3695.6000,3695.8000,3696.6000,3698.6000,3699.4000,2,1,4,1,1,1,3,1,3,2
SF,IF2005,2020-03-27 09:30:18.600,3694.8000,1276,0,37718820.000,0,-,-,-,-,3693.4000,3692.0000,3691.8000,3691.2000,3685.0000,3695.4000,3695.6000,3695.8000,3696.6000,3698.6000,1,4,1,1,5,1,3,2,1,3
SF,IF2005,2020-03-27 09:30:19.100,3694.8000,1276,0,37718820.000,0,-,-,-,-,3693.4000,3692.0000,3691.8000,3691.2000,3685.0000,3695.2000,3695.4000,3695.6000,3695.8000,3696.6000,1,2,1,1,5,1,2,2,1,1
SF,IF2005,2020-03-27 09:30:19.600,3693.4000,1276,0,38826840.000,1,0,1,多换,S,3693.6000,3692.0000,3691.8000,3691.2000,3685.0000,3695.0000,3695.2000,3695.6000,3695.8000,3696.6000,1,2,1,1,5,2,2,2,1,1
SF,IF2005,2020-03-27 09:30:20.100,3693.4000,1276,0,38826840.000,0,-,-,-,-,3693.6000,3692.0000,3691.8000,3691.2000,3685.0000,3694.8000,3695.0000,3695.2000,3695.6000,3695.8000,1,2,1,1,5,1,3,1,2,1
SF,IF2005,2020-03-27 09:30:20.600,3693.6000,1276,0,39934920.000,1,0,1,多换,S,3692.0000,3691.8000,3691.2000,3685.0000,3680.2000,3694.8000,3695.0000,3695.2000,3695.6000,3695.8000,2,1,1,5,1,1,4,1,2,1
SF,IF2005,2020-03-27 09:30:21.100,3694.6000,1276,0,41043300.000,1,0,1,多换,S,3691.2000,3685.0000,3680.2000,3679.4000,3679.0000,3694.6000,3694.8000,3695.0000,3695.2000,3695.6000,1,5,1,3,1,2,1,3,1,2
SF,IF2005,2020-03-27 09:30:21.600,3694.6000,1276,0,41043300.000,0,-,-,-,-,3691.4000,3691.2000,3685.0000,3680.2000,3679.4000,3694.4000,3694.6000,3695.0000,3695.6000,3696.6000,2,1,5,1,3,2,2,2,2,1
SF,IF2005,2020-03-27 09:30:22.100,3694.6000,1276,0,41043300.000,0,-,-,-,-,3691.8000,3691.4000,3691.2000,3685.0000,3680.2000,3694.4000,3695.0000,3695.6000,3696.6000,3698.6000,1,2,1,5,1,2,2,2,1,3
SF,IF2005,2020-03-27 09:30:22.600,3694.6000,1276,0,41043300.000,0,-,-,-,-,3692.0000,3691.2000,3685.0000,3680.2000,3679.4000,3694.2000,3694.4000,3695.0000,3695.6000,3696.6000,2,1,5,1,3,2,2,2,2,1
SF,IF2005,2020-03-27 09:30:23.100,3694.6000,1276,0,41043300.000,0,-,-,-,-,3692.0000,3691.2000,3685.0000,3680.2000,3679.4000,3694.0000,3694.2000,3694.4000,3695.0000,3695.6000,2,1,5,1,3,1,2,1,2,2
SF,IF2005,2020-03-27 09:30:23.600,3694.6000,1276,0,41043300.000,0,-,-,-,-,3692.0000,3691.8000,3691.2000,3685.0000,3680.2000,3693.8000,3694.0000,3694.2000,3694.4000,3695.0000,2,1,1,5,1,1,1,2,1,2
SF,IF2005,2020-03-27 09:30:24.100,3694.6000,1276,0,41043300.000,0,-,-,-,-,3691.2000,3685.0000,3680.2000,3679.4000,3666.0000,3692.0000,3693.6000,3693.8000,3694.2000,3694.4000,1,5,1,3,1,1,1,1,2,1
SF,IF2005,2020-03-27 09:30:24.600,3692.4000,1276,0,42151020.000,1,0,1,多换,S,3692.2000,3691.4000,3691.2000,3685.0000,3680.2000,3693.6000,3693.8000,3694.2000,3695.0000,3695.6000,1,1,1,5,1,1,1,2,2,2
SF,IF2005,2020-03-27 09:30:25.100,3692.4000,1276,0,42151020.000,0,-,-,-,-,3691.4000,3691.2000,3685.0000,3680.2000,3679.4000,3693.4000,3693.6000,3693.8000,3694.2000,3695.0000,1,1,5,1,3,1,1,1,2,2
SF,IF2005,2020-03-27 09:30:25.600,3692.4000,1276,0,42151020.000,0,-,-,-,-,3691.4000,3691.2000,3685.0000,3680.2000,3679.4000,3693.4000,3693.6000,3693.8000,3694.2000,3695.0000,1,1,5,1,3,1,1,1,2,1
SF,IF2005,2020-03-27 09:30:26.100,3692.4000,1276,0,42151020.000,0,-,-,-,-,3691.4000,3691.2000,3685.0000,3680.2000,3679.4000,3693.4000,3693.6000,3693.8000,3695.0000,3695.6000,1,1,5,1,3,1,1,1,1,2
SF,IF2005,2020-03-27 09:30:26.600,3692.4000,1276,0,42151020.000,0,-,-,-,-,3691.4000,3691.2000,3685.0000,3680.2000,3679.4000,3693.2000,3693.4000,3693.6000,3695.0000,3695.6000,1,1,5,1,3,1,1,1,1,2
SF,IF2005,2020-03-27 09:30:28.100,3692.4000,1276,0,42151020.000,0,-,-,-,-,3691.4000,3691.2000,3685.0000,3680.2000,3679.4000,3693.4000,3693.6000,3695.0000,3695.6000,3696.6000,1,1,5,1,3,1,1,1,2,1
SF,IF2005,2020-03-27 09:30:28.600,3692.4000,1276,0,42151020.000,0,-,-,-,-,3691.4000,3691.2000,3685.0000,3680.2000,3679.4000,3693.4000,3693.6000,3695.0000,3695.6000,3696.6000,1,1,5,1,3,1,1,1,2,1
SF,IF2005,2020-03-27 09:30:29.100,3692.4000,1276,0,42151020.000,0,-,-,-,-,3691.4000,3691.2000,3685.0000,3680.2000,3679.4000,3693.2000,3693.4000,3693.6000,3695.0000,3695.6000,1,1,5,1,3,1,1,1,1,2
SF,IF2005,2020-03-27 09:30:29.600,3692.4000,1276,0,42151020.000,0,-,-,-,-,3691.4000,3691.2000,3685.0000,3680.2000,3679.4000,3693.2000,3693.4000,3693.6000,3695.0000,3695.6000,1,1,5,1,3,1,1,1,1,2
SF,IF2005,2020-03-27 09:30:30.100,3692.4000,1276,0,42151020.000,0,-,-,-,-,3691.4000,3691.2000,3685.0000,3680.2000,3679.4000,3693.0000,3693.2000,3693.4000,3693.6000,3695.0000,1,1,5,1,3,1,1,1,1,1
SF,IF2005,2020-03-27 09:30:30.600,3692.4000,1276,0,42151020.000,0,-,-,-,-,3691.4000,3691.2000,3685.0000,3680.2000,3679.4000,3693.0000,3693.2000,3693.4000,3693.6000,3695.0000,1,1,5,1,3,2,1,1,1,1
SF,IF2005,2020-03-27 09:30:31.100,3692.4000,1276,0,42151020.000,0,-,-,-,-,3691.4000,3691.2000,3685.0000,3680.2000,3679.4000,3693.0000,3693.6000,3695.0000,3695.6000,3696.6000,1,1,5,1,3,2,1,1,2,1
SF,IF2005,2020-03-27 09:30:31.600,3692.4000,1276,0,42151020.000,0,-,-,-,-,3691.4000,3691.2000,3685.0000,3680.2000,3679.4000,3692.8000,3693.0000,3693.6000,3696.6000,3698.6000,1,1,5,1,3,1,2,1,1,1
SF,IF2005,2020-03-27 09:30:32.100,3692.4000,1276,0,42151020.000,0,-,-,-,-,3691.4000,3691.2000,3685.0000,3680.2000,3679.4000,3692.8000,3693.0000,3693.6000,3696.6000,3698.6000,1,1,5,1,3,1,2,1,1,1
SF,IF2005,2020-03-27 09:30:32.600,3691.2000,1277,1,44365800.000,2,1,1,空开,S,3685.0000,3680.2000,3679.4000,3666.0000,3658.2000,3692.8000,3693.0000,3693.6000,3696.6000,3698.6000,5,1,3,1,1,1,2,1,1,1
SF,IF2005,2020-03-27 09:30:33.100,3691.2000,1277,0,44365800.000,0,-,-,-,-,3690.4000,3689.4000,3688.6000,3687.6000,3687.0000,3692.6000,3692.8000,3693.0000,3693.6000,3693.8000,1,1,1,1,1,1,1,2,1,1
SF,IF2005,2020-03-27 09:30:33.600,3691.2000,1277,0,44365800.000,0,-,-,-,-,3690.6000,3690.4000,3689.4000,3687.6000,3687.0000,3692.8000,3693.0000,3693.6000,3693.8000,3696.6000,2,1,1,1,1,1,2,1,1,1
SF,IF2005,2020-03-27 09:30:34.100,3691.2000,1277,0,44365800.000,0,-,-,-,-,3690.6000,3690.4000,3687.6000,3687.0000,3685.2000,3692.6000,3692.8000,3693.0000,3693.6000,3693.8000,2,1,1,1,1,1,1,2,1,1
