市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IF2009,2020-03-06 09:29:00.100,4103.0000,10529,0,14770800.000,12.000,-,-,-,-,4101.0000,4098.0000,4095.0000,4094.0000,4092.0000,4103.4000,4108.0000,4112.8000,4117.8000,4120.2000,1,1,1,1,1,1,2,1,1,1
SF,IF2009,2020-03-06 09:30:00.100,4101.4000,10523,-6,27079680.000,10,2,8,多平,S,4101.4000,4101.2000,4100.8000,4098.0000,4095.0000,4108.0000,4112.8000,4117.8000,4120.2000,4120.4000,2,1,2,1,1,2,1,1,1,1
SF,IF2009,2020-03-06 09:30:00.600,4101.4000,10517,-6,38153460.000,9,1,8,多平,S,4101.6000,4100.8000,4098.0000,4095.0000,4094.0000,4107.2000,4107.8000,4108.0000,4117.8000,4120.2000,2,2,1,1,1,1,2,1,1,1
SF,IF2009,2020-03-06 09:30:01.100,4101.4000,10514,-3,41844720.000,3,0,3,双平,S,4102.6000,4100.8000,4098.0000,4095.0000,4094.0000,4107.0000,4107.8000,4108.0000,4116.6000,4120.2000,1,2,1,1,1,3,1,1,1,1
SF,IF2009,2020-03-06 09:30:01.600,4101.4000,10514,0,41844720.000,0,-,-,-,-,4106.0000,4104.0000,4102.8000,4100.8000,4098.0000,4106.6000,4106.8000,4107.0000,4107.2000,4107.8000,1,1,1,2,1,1,1,3,1,1
SF,IF2009,2020-03-06 09:30:02.100,4106.0000,10514,0,43076520.000,1,0,1,多换,S,4104.0000,4102.8000,4100.8000,4098.0000,4095.0000,4105.6000,4106.4000,4106.6000,4107.0000,4107.8000,1,1,2,1,1,3,1,1,1,1
SF,IF2009,2020-03-06 09:30:02.600,4106.0000,10514,0,43076520.000,0,-,-,-,-,4104.2000,4104.0000,4101.8000,4100.8000,4098.0000,4106.4000,4108.0000,4115.0000,4116.6000,4119.6000,1,1,2,2,1,1,1,5,1,1
SF,IF2009,2020-03-06 09:30:03.100,4106.2000,10514,0,44308380.000,1,0,1,多换,S,4104.2000,4104.0000,4101.8000,4100.8000,4098.0000,4106.4000,4108.0000,4115.0000,4116.6000,4119.6000,1,1,2,2,1,1,1,5,1,1
SF,IF2009,2020-03-06 09:30:03.600,4106.2000,10514,0,44308380.000,0,-,-,-,-,4104.2000,4104.0000,4101.8000,4100.8000,4098.0000,4115.0000,4116.6000,4119.6000,4120.2000,4120.4000,1,1,2,2,1,5,1,1,1,1
SF,IF2009,2020-03-06 09:30:04.100,4106.2000,10514,0,44308380.000,0,-,-,-,-,4104.6000,4104.4000,4104.0000,4101.8000,4100.8000,4108.0000,4110.6000,4111.6000,4114.0000,4114.6000,1,4,3,2,2,1,2,2,3,2
SF,IF2009,2020-03-06 09:30:04.600,4106.2000,10513,-1,45540240.000,1,0,1,双平,S,4104.8000,4104.0000,4101.8000,4100.8000,4098.0000,4107.8000,4108.0000,4110.6000,4111.6000,4114.0000,1,1,2,2,1,2,1,2,2,1
SF,IF2009,2020-03-06 09:30:05.100,4105.0000,10512,-1,46771740.000,1,0,1,双平,S,4105.0000,4104.8000,4104.0000,4101.8000,4100.8000,4108.0000,4110.6000,4111.6000,4114.0000,4114.6000,2,1,1,2,2,1,2,2,1,2
SF,IF2009,2020-03-06 09:30:05.600,4105.0000,10512,0,46771740.000,0,-,-,-,-,4105.4000,4105.2000,4104.0000,4101.8000,4100.8000,4108.0000,4110.6000,4111.6000,4114.0000,4114.6000,1,2,1,2,2,1,1,2,1,2
SF,IF2009,2020-03-06 09:30:06.100,4105.2000,10510,-2,50466540.000,3,0,3,多平,S,4104.0000,4101.8000,4100.8000,4098.0000,4095.0000,4104.2000,4107.8000,4108.0000,4110.6000,4114.0000,1,2,2,1,1,1,5,1,1,1
