市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IF2003,2019-12-13 09:29:00.100,3928.0000,23657,0,23568000.000,20.000,-,-,-,-,3927.4000,3926.2000,3925.8000,3925.4000,3925.0000,3928.0000,3928.6000,3928.8000,3930.0000,3931.6000,1,1,1,2,1,15,1,1,8,2
SF,IF2003,2019-12-13 09:30:00.100,3928.0000,23652,-5,54207840.000,26,10,16,多平,S,3928.0000,3927.8000,3927.4000,3926.2000,3925.4000,3928.6000,3930.0000,3931.4000,3931.6000,3933.0000,22,7,1,1,2,1,9,1,2,1
SF,IF2003,2019-12-13 09:30:00.600,3931.0000,23643,-9,73073340.000,16,3,13,多平,S,3929.6000,3929.4000,3928.8000,3928.6000,3928.4000,3931.6000,3933.0000,3934.0000,3935.0000,3937.8000,1,2,2,15,10,2,1,5,5,2
SF,IF2003,2019-12-13 09:30:01.100,3931.0000,23622,-21,109651980.000,31,5,26,多平,S,3930.8000,3930.6000,3930.2000,3930.0000,3929.8000,3938.0000,3939.0000,3940.0000,3941.4000,3943.0000,1,1,1,9,10,2,2,2,1,1
SF,IF2003,2019-12-13 09:30:01.600,3931.0000,23622,0,112010580.000,2,1,1,多换,S,3937.4000,3936.6000,3936.4000,3935.0000,3934.4000,3937.8000,3938.0000,3939.0000,3940.0000,3941.4000,3,1,1,1,2,1,2,2,3,1
SF,IF2003,2019-12-13 09:30:02.100,3933.8000,23614,-8,127362780.000,13,2,11,多平,S,3933.0000,3931.6000,3931.2000,3931.0000,3930.8000,3937.6000,3937.8000,3938.0000,3939.0000,3940.0000,1,3,11,10,2,13,9,2,2,3
SF,IF2003,2019-12-13 09:30:02.600,3937.4000,23615,1,135629220.000,7,4,3,空开,S,3934.0000,3933.8000,3933.4000,3933.2000,3933.0000,3937.4000,3937.6000,3937.8000,3938.0000,3939.0000,1,1,8,7,2,2,13,7,4,2
SF,IF2003,2019-12-13 09:30:03.100,3934.4000,23609,-6,148617180.000,11,2,9,多平,S,3934.4000,3934.2000,3934.0000,3933.4000,3933.2000,3937.0000,3937.2000,3937.4000,3937.6000,3937.8000,2,9,1,5,12,1,6,3,3,3
SF,IF2003,2019-12-13 09:30:03.600,3937.0000,23603,-6,167508420.000,16,5,11,多平,S,3934.6000,3934.4000,3934.2000,3933.2000,3933.0000,3937.2000,3937.4000,3937.6000,3937.8000,3938.0000,8,11,7,1,5,1,1,1,1,5
SF,IF2003,2019-12-13 09:30:04.100,3938.0000,23597,-6,195849960.000,24,9,15,多平,S,3937.2000,3935.0000,3934.8000,3934.6000,3934.4000,3938.4000,3939.0000,3940.0000,3941.4000,3943.0000,1,1,5,7,1,1,2,2,1,1
SF,IF2003,2019-12-13 09:30:04.600,3937.2000,23592,-5,210023940.000,12,3,9,多平,S,3937.2000,3935.4000,3934.8000,3934.6000,3934.2000,3938.0000,3938.2000,3938.4000,3938.6000,3939.0000,9,5,3,7,7,5,5,1,1,2
SF,IF2003,2019-12-13 09:30:05.100,3937.2000,23584,-8,221835660.000,10,1,9,多平,S,3937.0000,3934.8000,3934.6000,3934.2000,3933.8000,3937.6000,3937.8000,3938.0000,3938.2000,3938.4000,1,3,7,6,1,1,1,3,4,1
SF,IF2003,2019-12-13 09:30:05.600,3937.0000,23581,-3,230103660.000,7,2,5,多平,S,3934.8000,3934.6000,3934.2000,3933.8000,3933.2000,3937.0000,3937.2000,3937.4000,3937.6000,3937.8000,1,5,6,1,1,1,3,2,3,3
SF,IF2003,2019-12-13 09:30:06.100,3937.0000,23580,-1,241915260.000,10,4,6,多平,S,3937.0000,3936.8000,3936.0000,3935.2000,3935.0000,3938.4000,3938.6000,3939.0000,3939.8000,3940.0000,6,2,2,6,11,1,1,2,1,2
SF,IF2003,2019-12-13 09:30:06.600,3937.0000,23575,-5,252546780.000,9,2,7,多平,S,3937.0000,3935.2000,3935.0000,3934.8000,3934.6000,3938.2000,3938.4000,3938.6000,3939.0000,3939.8000,1,6,12,1,2,3,1,1,2,1
SF,IF2003,2019-12-13 09:30:07.100,3937.8000,23573,-2,265538880.000,11,4,7,多平,S,3937.8000,3935.2000,3935.0000,3934.8000,3934.6000,3938.0000,3938.2000,3938.4000,3938.6000,3939.0000,13,5,4,1,2,3,5,1,1,2
SF,IF2003,2019-12-13 09:30:07.600,3937.8000,23573,0,274989840.000,8,4,4,多换,S,3937.8000,3935.2000,3935.0000,3934.8000,3934.6000,3938.2000,3938.4000,3938.6000,3939.0000,3939.8000,9,5,4,1,2,2,1,1,2,1
SF,IF2003,2019-12-13 09:30:08.100,3937.8000,23574,1,284440680.000,8,4,4,空开,S,3937.8000,3935.2000,3935.0000,3934.8000,3934.6000,3938.4000,3938.6000,3939.0000,3939.8000,3940.0000,3,5,4,1,2,1,1,2,1,2
SF,IF2003,2019-12-13 09:30:08.600,3937.8000,23573,-1,292710420.000,7,3,4,多平,S,3937.8000,3935.2000,3935.0000,3934.8000,3934.6000,3938.6000,3939.0000,3939.8000,3940.0000,3941.0000,2,5,4,1,2,1,2,1,2,1
SF,IF2003,2019-12-13 09:30:09.100,3935.2000,23572,-1,296253660.000,3,1,2,多平,S,3935.2000,3935.0000,3934.8000,3934.6000,3934.2000,3937.0000,3937.8000,3938.4000,3938.6000,3939.0000,4,4,1,2,1,4,3,1,1,3
SF,IF2003,2019-12-13 09:30:09.600,3938.6000,23567,-5,310429260.000,12,3,9,多平,S,3937.0000,3936.8000,3936.6000,3935.8000,3935.6000,3939.0000,3939.8000,3940.0000,3941.0000,3941.4000,1,5,2,1,1,3,1,2,1,1
SF,IF2003,2019-12-13 09:30:10.100,3938.6000,23569,2,316336200.000,5,3,2,空开,S,3937.2000,3937.0000,3936.8000,3936.6000,3936.2000,3939.0000,3939.8000,3940.0000,3941.0000,3941.4000,3,7,5,2,5,3,1,2,1,1
SF,IF2003,2019-12-13 09:30:10.600,3937.6000,23568,-1,317517480.000,1,0,1,双平,S,3938.6000,3937.6000,3937.4000,3937.2000,3937.0000,3939.0000,3939.8000,3940.0000,3941.0000,3941.4000,10,4,2,5,7,3,1,2,1,1
SF,IF2003,2019-12-13 09:30:11.100,3938.6000,23568,0,330514980.000,11,5,6,多换,S,3937.8000,3937.6000,3937.4000,3937.2000,3937.0000,3938.4000,3939.0000,3939.8000,3940.0000,3941.0000,1,4,2,5,7,1,2,1,2,1
SF,IF2003,2019-12-13 09:30:11.600,3939.0000,23569,1,335241540.000,4,2,2,空开,S,3939.0000,3938.0000,3937.8000,3937.6000,3937.4000,3939.8000,3940.0000,3941.0000,3941.4000,3943.0000,1,8,1,4,2,1,2,1,1,1
SF,IF2003,2019-12-13 09:30:12.100,3939.6000,23568,-1,337605120.000,2,0,2,多平,S,3939.0000,3938.6000,3938.4000,3938.0000,3937.4000,3939.8000,3940.0000,3941.0000,3941.4000,3943.0000,1,5,2,15,1,1,2,1,1,1
SF,IF2003,2019-12-13 09:30:12.600,3939.6000,23566,-2,342331800.000,4,1,3,多平,S,3938.0000,3937.6000,3937.4000,3937.2000,3937.0000,3939.8000,3940.0000,3941.0000,3941.4000,3943.0000,8,3,1,2,8,1,2,1,1,1
