市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IF2103,2020-10-27 09:29:00.200,4582.8000,24724,0,6874200.000,5.000,-,-,-,-,4581.0000,4580.2000,4579.8000,4579.4000,4579.2000,4585.0000,4587.0000,4589.0000,4590.0000,4594.0000,2,1,1,1,4,2,1,5,5,1
SF,IF2103,2020-10-27 09:30:00.200,4586.2000,24720,-4,19260660.000,9,2,7,多平,S,4585.6000,4585.4000,4585.0000,4584.8000,4581.6000,4590.0000,4594.0000,4596.4000,4598.6000,4599.2000,1,3,7,1,1,5,1,1,1,3
SF,IF2103,2020-10-27 09:30:00.700,4589.8000,24719,-1,23391480.000,3,1,2,多平,S,4589.2000,4589.0000,4586.4000,4586.0000,4585.8000,4589.8000,4596.4000,4598.6000,4599.2000,4600.0000,1,2,1,4,4,1,1,1,3,1
SF,IF2103,2020-10-27 09:30:01.200,4589.8000,24716,-3,27522300.000,3,0,3,双平,S,4586.0000,4585.8000,4585.6000,4585.4000,4585.0000,4596.4000,4599.2000,4600.0000,4603.6000,4605.0000,3,4,1,2,5,1,3,1,2,34
SF,IF2103,2020-10-27 09:30:01.700,4589.0000,24705,-11,55037460.000,20,4,16,多平,S,4586.4000,4585.0000,4584.8000,4583.0000,4581.0000,4589.0000,4589.2000,4589.6000,4589.8000,4590.0000,1,1,1,1,3,1,2,2,1,2
SF,IF2103,2020-10-27 09:30:02.200,4586.4000,24704,-1,56413380.000,1,0,1,双平,S,4586.4000,4585.0000,4583.0000,4581.0000,4580.8000,4588.8000,4589.0000,4589.2000,4589.8000,4590.0000,1,1,1,3,1,5,2,2,2,2
SF,IF2103,2020-10-27 09:30:02.700,4586.4000,24704,0,57789300.000,1,0,1,多换,S,4585.0000,4583.0000,4581.0000,4580.8000,4579.8000,4588.8000,4589.0000,4589.2000,4589.8000,4590.0000,1,1,3,1,1,5,2,2,2,2
SF,IF2103,2020-10-27 09:30:03.200,4588.6000,24703,-1,59165880.000,1,0,1,双平,S,4585.2000,4585.0000,4583.0000,4581.0000,4580.8000,4588.8000,4589.0000,4589.2000,4589.8000,4590.0000,1,1,1,3,1,5,2,2,2,2
SF,IF2103,2020-10-27 09:30:03.700,4588.6000,24703,0,59165880.000,0,-,-,-,-,4585.2000,4585.0000,4583.0000,4581.0000,4580.8000,4588.8000,4589.0000,4589.2000,4589.8000,4590.0000,2,1,1,3,1,2,2,2,2,2
SF,IF2103,2020-10-27 09:30:04.200,4588.6000,24703,0,59165880.000,0,-,-,-,-,4587.0000,4585.6000,4585.2000,4585.0000,4583.0000,4588.2000,4588.8000,4589.8000,4590.0000,4595.2000,2,2,2,1,1,1,2,2,1,5
SF,IF2103,2020-10-27 09:30:04.700,4585.6000,24702,-1,61917720.000,2,0,2,多平,S,4585.6000,4585.2000,4585.0000,4583.0000,4581.0000,4588.0000,4590.0000,4595.2000,4596.0000,4596.2000,1,1,1,1,3,1,1,5,7,2
SF,IF2103,2020-10-27 09:30:05.200,4588.0000,24703,1,64670520.000,2,1,1,空开,S,4586.4000,4585.8000,4585.6000,4585.0000,4583.0000,4587.0000,4595.2000,4596.0000,4596.2000,4605.0000,1,2,2,1,1,2,5,7,2,34
SF,IF2103,2020-10-27 09:30:05.700,4588.0000,24703,0,67423320.000,2,1,1,多换,S,4588.4000,4586.8000,4586.6000,4586.4000,4585.8000,4595.2000,4596.0000,4596.2000,4605.0000,4607.6000,2,1,2,1,1,5,7,2,34,2
SF,IF2103,2020-10-27 09:30:06.200,4588.2000,24703,0,68799780.000,1,0,1,多换,S,4588.6000,4586.8000,4586.6000,4586.4000,4585.8000,4591.2000,4591.4000,4591.6000,4591.8000,4592.0000,1,1,3,1,1,1,1,4,3,4
SF,IF2103,2020-10-27 09:30:06.700,4588.2000,24703,0,68799780.000,0,-,-,-,-,4588.6000,4586.8000,4586.6000,4586.4000,4585.8000,4591.0000,4591.6000,4591.8000,4592.0000,4593.4000,3,1,3,1,1,4,2,2,3,1
SF,IF2103,2020-10-27 09:30:07.200,4588.2000,24703,0,68799780.000,0,-,-,-,-,4588.8000,4588.6000,4586.6000,4586.4000,4585.8000,4590.6000,4591.0000,4591.6000,4591.8000,4592.0000,1,2,2,1,1,2,4,2,2,3
SF,IF2103,2020-10-27 09:30:07.700,4588.2000,24703,0,68799780.000,0,-,-,-,-,4588.8000,4588.6000,4586.6000,4586.4000,4585.8000,4590.0000,4590.4000,4590.6000,4591.0000,4591.6000,1,2,2,1,1,1,1,2,4,2
