市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IF2012,2020-06-03 09:29:00.200,3834.0000,6103,0,3450600.000,3.000,-,-,-,-,3833.0000,3831.6000,3828.8000,3826.0000,3825.2000,3838.0000,3844.0000,3845.0000,3848.0000,3853.0000,2,1,2,1,1,1,2,1,1,1
SF,IF2012,2020-06-03 09:30:00.200,3834.0000,6103,0,3450600.000,0,-,-,-,-,3836.0000,3833.4000,3833.0000,3832.0000,3831.6000,3838.0000,3843.0000,3844.0000,3845.0000,3848.0000,2,8,2,1,1,1,1,2,2,2
SF,IF2012,2020-06-03 09:30:00.700,3834.0000,6103,0,3450600.000,0,-,-,-,-,3837.6000,3836.8000,3836.4000,3836.2000,3836.0000,3838.0000,3840.0000,3843.0000,3844.0000,3845.0000,1,1,5,2,2,1,1,1,2,2
SF,IF2012,2020-06-03 09:30:01.200,3838.0000,6104,1,4602000.000,1,1,0,双开,S,3838.2000,3838.0000,3837.6000,3836.8000,3836.2000,3840.0000,3843.0000,3844.0000,3845.0000,3848.0000,6,7,3,1,1,1,1,2,2,2
SF,IF2012,2020-06-03 09:30:01.700,3840.0000,6105,1,5754000.000,1,1,0,双开,S,3840.0000,3838.4000,3838.2000,3838.0000,3837.6000,3843.0000,3844.0000,3845.0000,3848.0000,3848.6000,2,7,12,1,3,1,2,2,2,1
SF,IF2012,2020-06-03 09:30:02.200,3840.0000,6104,-1,8058000.000,2,0,2,多平,S,3840.0000,3838.2000,3837.6000,3836.8000,3836.0000,3842.8000,3843.0000,3844.0000,3845.0000,3848.0000,2,15,3,1,2,1,1,2,2,2
SF,IF2012,2020-06-03 09:30:02.700,3842.6000,6105,1,10362780.000,2,1,1,空开,S,3840.0000,3838.2000,3837.6000,3836.8000,3836.0000,3842.8000,3843.0000,3844.0000,3845.0000,3848.0000,1,15,3,1,2,1,1,2,2,2
SF,IF2012,2020-06-03 09:30:03.200,3842.6000,6105,0,10362780.000,0,-,-,-,-,3838.2000,3837.6000,3836.8000,3836.0000,3835.0000,3842.8000,3843.0000,3844.0000,3845.0000,3848.0000,15,3,1,2,5,1,1,2,2,2
SF,IF2012,2020-06-03 09:30:03.700,3842.6000,6105,0,10362780.000,0,-,-,-,-,3838.6000,3838.2000,3837.6000,3836.8000,3836.0000,3842.8000,3843.0000,3844.0000,3845.0000,3848.0000,8,15,3,1,2,1,1,2,2,2
SF,IF2012,2020-06-03 09:30:04.200,3842.6000,6105,0,10362780.000,0,-,-,-,-,3838.2000,3837.6000,3836.8000,3836.0000,3835.0000,3842.8000,3843.0000,3844.0000,3845.0000,3848.0000,15,3,1,2,5,1,1,2,2,2
SF,IF2012,2020-06-03 09:30:04.700,3842.6000,6105,0,10362780.000,0,-,-,-,-,3838.2000,3837.6000,3836.8000,3836.0000,3835.0000,3842.8000,3843.0000,3844.0000,3845.0000,3848.0000,15,3,1,2,5,3,1,2,2,2
SF,IF2012,2020-06-03 09:30:05.200,3842.6000,6105,0,10362780.000,0,-,-,-,-,3838.2000,3837.6000,3836.8000,3836.0000,3835.0000,3842.8000,3843.0000,3844.0000,3845.0000,3848.0000,15,4,1,2,5,3,1,2,2,2
SF,IF2012,2020-06-03 09:30:05.700,3842.6000,6105,0,10362780.000,0,-,-,-,-,3838.2000,3837.6000,3836.8000,3836.0000,3835.0000,3842.0000,3842.8000,3843.0000,3844.0000,3845.0000,15,2,1,2,5,1,3,1,2,2
