市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IF2003,2020-01-17 09:29:00.300,4188.0000,44729,0,7538400.000,6.000,-,-,-,-,4188.0000,4187.4000,4186.0000,4185.2000,4183.0000,4188.8000,4189.0000,4189.6000,4189.8000,4190.8000,4,2,1,2,2,12,1,3,1,4
SF,IF2003,2020-01-17 09:30:00.300,4188.0000,44727,-2,26384700.000,15,6,9,多平,S,4187.4000,4186.0000,4185.2000,4183.4000,4183.0000,4188.0000,4188.4000,4188.6000,4188.8000,4189.0000,1,1,2,1,2,3,5,2,14,1
SF,IF2003,2020-01-17 09:30:00.800,4187.6000,44726,-1,33921000.000,6,2,4,多平,S,4185.2000,4183.4000,4183.0000,4182.2000,4181.2000,4187.6000,4187.8000,4188.0000,4188.4000,4188.6000,1,1,2,1,1,3,6,8,1,3
SF,IF2003,2020-01-17 09:30:01.300,4185.6000,44720,-6,46482900.000,10,2,8,多平,S,4185.6000,4185.4000,4185.2000,4185.0000,4183.4000,4188.0000,4188.4000,4188.6000,4188.8000,4189.0000,4,2,2,1,1,5,1,3,13,1
SF,IF2003,2020-01-17 09:30:01.800,4188.0000,44718,-2,50251980.000,3,0,3,多平,S,4185.8000,4185.6000,4185.2000,4185.0000,4183.4000,4188.0000,4188.4000,4188.6000,4188.8000,4189.0000,2,9,2,1,1,4,1,3,12,1
SF,IF2003,2020-01-17 09:30:02.300,4188.2000,44717,-1,59046840.000,7,3,4,多平,S,4186.0000,4185.8000,4185.2000,4185.0000,4183.4000,4188.4000,4188.6000,4188.8000,4189.0000,4189.6000,7,4,2,1,1,1,2,12,1,3
SF,IF2003,2020-01-17 09:30:02.800,4188.2000,44717,0,62816220.000,3,1,2,多换,S,4186.2000,4186.0000,4185.8000,4185.2000,4185.0000,4188.0000,4188.2000,4188.4000,4188.6000,4188.8000,1,9,1,2,1,4,2,1,2,12
SF,IF2003,2020-01-17 09:30:03.300,4186.6000,44716,-1,64072200.000,1,0,1,双平,S,4186.4000,4186.2000,4186.0000,4185.8000,4185.2000,4188.0000,4188.4000,4188.6000,4188.8000,4189.0000,1,7,3,1,1,2,1,1,12,1
SF,IF2003,2020-01-17 09:30:03.800,4186.4000,44714,-2,66584040.000,2,0,2,双平,S,4186.6000,4186.4000,4186.2000,4186.0000,4185.8000,4188.0000,4188.4000,4188.6000,4188.8000,4189.0000,2,5,1,3,1,2,1,1,12,1
SF,IF2003,2020-01-17 09:30:04.300,4188.0000,44713,-1,70352820.000,3,1,2,多平,S,4186.6000,4186.4000,4186.2000,4186.0000,4185.8000,4188.4000,4188.6000,4188.8000,4189.0000,4189.6000,2,5,1,3,1,1,1,12,1,3
SF,IF2003,2020-01-17 09:30:04.800,4186.8000,44712,-1,71608860.000,1,0,1,双平,S,4186.6000,4186.2000,4186.0000,4185.8000,4185.2000,4188.2000,4188.4000,4188.6000,4188.8000,4189.0000,7,1,3,1,1,8,1,1,12,1
SF,IF2003,2020-01-17 09:30:05.300,4186.6000,44710,-2,75376800.000,3,0,3,多平,S,4186.6000,4186.2000,4186.0000,4185.8000,4185.2000,4188.0000,4188.2000,4188.4000,4188.6000,4188.8000,5,1,3,1,1,1,4,1,1,12
SF,IF2003,2020-01-17 09:30:05.800,4186.6000,44710,0,81656700.000,5,2,3,多换,S,4186.6000,4186.2000,4186.0000,4185.8000,4185.2000,4187.8000,4188.0000,4188.2000,4188.4000,4188.6000,1,1,3,1,1,2,1,3,1,1
SF,IF2003,2020-01-17 09:30:06.300,4187.2000,44708,-2,90448800.000,7,2,5,多平,S,4186.0000,4185.8000,4185.2000,4185.0000,4183.4000,4187.2000,4187.6000,4187.8000,4188.0000,4188.2000,3,1,1,1,1,3,5,3,1,3
SF,IF2003,2020-01-17 09:30:06.800,4187.2000,44708,0,90448800.000,0,-,-,-,-,4186.0000,4185.8000,4185.2000,4185.0000,4183.4000,4186.6000,4187.0000,4187.8000,4188.2000,4188.4000,2,3,1,1,1,10,1,1,2,1
